"226","Don’t be distracted by criticism. Remember–the only taste of success some people get is to take a bite out of you.","Zig Ziglar","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"227","The secret of success is to do the common thing uncommonly well.","John D. Rockefeller Jr.","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"228","You know you are on the road to success if you would do your job, and not be paid for it.","Oprah Winfrey","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"229","I never did anything worth doing by accident, nor did any of my inventions come indirectly through accident, except the phonograph. No, when I have fully decided that a result is worth getting, I go about it, and make trial after trial, until it comes.","Thomas Edison","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"230","I failed my way to success.","Thomas Edison","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"231","There is a powerful driving force inside every human being that, once unleashed, can make any vision, dream, or desire a reality.","Anthony Robbins","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"232","The secret to success is to know something nobody else knows.","Aristotle Onassis","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"233","The only place where success comes before work is in the dictionary.","Vince Lombardi","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"234","I never dreamed about success, I worked for it.","Estee Lauder","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"235","Be the change that you wish to see in the world.","Mahatma Gandhi","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"236","If I cannot do great things, I can do small things in a great way.","Martin Luther King Jr.","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"237","We generate fears while we sit. We overcome them by action.","Dr. Henry Link","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"238","Today’s accomplishments were yesterday’s impossibilities.","Robert H. Schuller","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"239","The bad news is time flies. The good news is you’re the pilot.","Michael Altshuler","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"240","Never limit yourself because of others’ limited imagination; never limit others because of your own limited imagination.","Mae Jemison","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"241","Let us make our future now, and let us make our dreams tomorrow’s reality.","Malala Yousafzai","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"242","Just one small positive thought in the morning can change your whole day","Dalai Lama","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"243","Love your family, work super hard, live your passion.","Gary Vaynerchuk","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"244","Don’t let someone else’s opinion of you become your reality","Les Brown","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"245","If you’re not positive energy, you’re negative energy.","Mark Cuban","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"246","I am not a product of my circumstances. I am a product of my decisions.","Stephen R. Covey","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"247","The best revenge is massive success","Frank Sinatra","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"248","If there is no wind, row.","","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"249","It’s never too late for a new beginning in your life.","Joyce Meyers","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"250","If opportunity doesn’t knock build a door.","Milton Berle","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"251","Action is the foundational key to all success.","Pablo Picasso","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"252","I never dreamt of success. I worked for it.","Estee Lauder","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"253","A goal is a dream with a deadline.","Napoleon Hill","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"254","You could rattle the stars,” she whispered. “You could do anything, if only you dared. And deep down, you know it, too. That’s what scares you most.","Sarah J. Maas","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"255","It is only when we take chances, when our lives improve. The initial and the most difficult risk that we need to take is to become honest.","Walter Anderson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"256","The adventure of life is to learn. The purpose of life is to grow. The nature of life is to change. The challenge of life is to overcome. The essence of life is to care. The opportunity of like is to serve. The secret of life is to dare. The spice of life is to befriend. The beauty of life is to give.","William Arthur Ward","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"257","When you know your worth, no one can make you feel worthless.","","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"258","If you’ve never eaten while crying you don’t know what life tastes like.","Johann Wolfgang von Goethe","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"259","If you judge people, you have no time to love them.","Mother Teresa","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"260","Once you do know what the question actually is, you’ll know what the answer means","Douglas Adams","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"261","The two most important days in your life are the day you’re born and the day you find out why.","Mark Twain","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"262","Nothing ever goes away until it teaches us what we need to know.","Pema Chodron","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"263","We can see through others only when we can see through ourselves.","Bruce Lee","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"264","You don’t get paid for the hour. You get paid for the value you bring to the hour.","Jim Rohn","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"265","Be an Encourager: When you encourage others, you boost their self-esteem, enhance their self-confidence, make them work harder, lift their spirits and make them successful in their endeavors. Encouragement goes straight to the heart and is always available. Be an encourager. Always.","Roy T. Bennett","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"266","Remember, you have been criticizing yourself for years and it hasn’t worked. Try approving of yourself and see what happens.","Louise L Hay","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"267","Work hard and don’t give up hope. Be open to criticism and keep learning. Surround yourself with happy, warm and genuine people.","Tena Desae","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"268","Stay true to yourself, yet always be open to learn. Work hard, and never give up on your dreams, even when nobody else believes they can come true but you. These are not cliches but real tools you need no matter what you do in life to stay focused on your path.","Phillip Sweet","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"269","You can control two things: your work ethic and your attitude about anything.","Ali Krieger","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"270","Success isn’t always about greatness. It’s about consistency. Consistent hard work leads to success. Greatness will come.","Dwayne Johnson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"271","One, remember to look up at the stars and not down at your feet. Two, never give up work. Work gives you meaning and purpose and life is empty without it. Three, if you are lucky enough to find love, remember it is there and don’t throw it away.","Stephen Hawking","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"272","Some women choose to follow men, and some women choose to follow their dreams. If you’re wondering which way to go, remember that your career will never wake up and tell you that it doesn’t love you anymore.","Lady Gaga","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"273","Read, read, read. Read everything – trash, classics, good and bad, and see how they do it. Just like a carpenter who works as an apprentice and studies the master. Read! You’ll absorb it. Then write. If it’s good, you’ll find out. If it’s not, throw it out of the window.","William Faulkner","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"274","The best way to get started is to quit talking and begin doing.","Walt Disney","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"275","Leaders never use the word failure. They look upon setbacks as learning experiences.","Brian Tracy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"276","There are no limits to what you can accomplish, except the limits you place on your own thinking.","Brian Tracy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"277","Someone is sitting in the shade today because someone planted a tree a long time ago.","Warren Buffet","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"278","The pessimist sees difficulty in every opportunity. The optimist sees opportunity in every difficulty.","Winston Churchill","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"279","You learn more from failure than from success. Don’t let it stop you. Failure builds character.","","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"280","If you are working on something that you really care about, you don’t have to be pushed. The vision pulls you.","Steve Jobs","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"281","Entrepreneurs are great at dealing with uncertainty and also very good at minimizing risk. That’s the classic entrepreneur.","Mohnish Pabrai","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"282","The man who has confidence in himself gains the confidence of others.","","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"283","What you lack in talent can be made up with desire, hustle and giving 110% all the time.","Don Zimmer","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"284","Fake it until you make it! Act as if you had all the confidence you require until it becomes your reality.","Brian Tracy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"285","I think goals should never be easy, they should force you to work, even if they are uncomfortable at the time.","Michael Phelps","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"286","Leaders think and talk about the solutions. Followers think and talk about the problems.","Brian Tracy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"287","Don’t let yesterday take up too much of today.","Will Rogers","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"288","Experience is a hard teacher because she gives the test first, the lesson afterwards.","Vernon Sanders Law","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"289","To know how much there is to know is the beginning of learning to live.","Dorothy West","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"290","Goal setting is the secret to a compelling future.","Tony Robbins","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"291","Whether you think you can or think you can’t, you’re right.","Henry Ford","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"292","Security is mostly a superstition. Life is either a daring adventure or nothing.","Helen Keller","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"293","Creativity is intelligence having fun.","Albert Einstein","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"294","Knowing is not enough; we must apply. Wishing is not enough; we must do.","Johann Wolfgang Von Goethe","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"295","Develop an ‘attitude of gratitude.’ Say thank you to everyone you meet for everything you do.","Brian Tracy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"296","Don’t say you don’t have enough time. You have exactly the same number of hours per day that were given to Helen Keller, Pasteur, Michelangelo, Mother Teresa, Leonardo Da Vinci, Thomas Jefferson, and Albert Einstein","H. Jackson Brown Jr.","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"297","Hard work beats talent when talent doesn’t work hard.","Tim Notke","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"298","If everything seems to be under control, you’re not going fast enough.","Mario Andretti","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"299","Opportunity is missed by most people because it is dressed in overalls and looks like work.","Thomas Edison","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"300","The only difference between ordinary and extraordinary is that little extra.","Jimmy Johnson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"301","The best way to appreciate your job is to imagine yourself without one.","Oscar Wilde","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"302","Unsuccessful people make their decisions based on their current situations. Successful people make their decisions based on where they want to be.","Benjamin Hardy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"303","Never stop doing your best just because someone doesn’t give you credit.","Kamari aka Lyrikal","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"304","Work hard for what you want because it won’t come to you without a fight. You have to be strong and courageous and know that you can do anything you put your mind to. If somebody puts you down or criticizes you, just keep on believing in yourself and turn it into something positive.","Leah LaBelle","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"305","Work hard, be kind, and amazing things will happen.","Conan O’Brien","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"306","Go as far as you can see; when you get there, you’ll be able to see further.","Thomas Carlyle","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"307","Your talent determines what you can do. Motivation determines how much you’re willing to do. Your attitude determines how well you do it.","Lou Holtz","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"308","The individual who says it is not possible should move out of the way of those doing it.","Tricia Cunningham","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"309","I learned this, at least, by my experiment; that if one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with a success unexpected in common hours.","Henry David Thoreau","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"310","When someone tells me ‘no,’ it doesn’t mean I can’t do it, it simply means I can’t do it with them.","Karen E. Quinones Miller","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"311","Build your own dreams or someone else will hire you to build theirs.","Farrah Gray","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"312","A year from now you may wish you had started today","Karen Lamb","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"313","Light tomorrow with today.","Elizabeth Barrett Browning","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"314","Someday is not a day of the week.","Janet Dailey","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"315","Don’t count the days, make the days count.","Muhammad Ali","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"316","Believe you can and you’re halfway there.","Theodore Roosevelt","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"317","The only way to do great work is to love what you do. If you haven’t found it yet, keep looking. Don’t settle.","Steve Jobs","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"318","Even if you’re on the right track, you’ll get run over if you just sit there.","Will Rogers","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"319","Nothing can stop the man with the right mental attitude from achieving his goal. Nothing on earth can help the man with the wrong attitude.","Thomas Jefferson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"320","The more I want to get something done the less I call it work.","Richard Bach","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"321","Success is the sum of small efforts repeated day in and day out.","Robert Collier","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"322","If everything seems under control, you’re not going fast enough.","Mario Andretti","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"323","Your imagination is your preview of life’s coming attractions.","Albert Einstein","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"324","Try not. Do, or do not. There is no try.","Yoda","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"325","The true meaning of life is to plant trees under whose shade you do not expect to sit.","Nelson Henderson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"326","I would rather die of passion than of boredom.","Emile Zola","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"327","Very often a change of self is needed more than a change of scene.","Arthur Christopher Benson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"328","If you don’t design your own life plan, chances are you’ll fall into someone else’s plan and guess what they have planned for you? Not much.","Jim Rohn","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"329","Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.","Dale Carnegie","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"330","Failure is the condiment that gives success its flavor.","Truman Capote","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"331","It takes courage to grow up and become who you really are.","E.E. Cummings","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"332","What we fear of doing most is usually what we most need to do.","Ralph Waldo Emerson","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"333","It is better to fail in originality than to succeed in imitation.","Herman Melville","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"334","Fall 7 times, stand up 8.","","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"335","It’s not what you say out of your mouth that determines your life, it’s what you whisper to yourself that has the most power.","Robert T. Kiyosaki","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"336","Success only comes to those who dare to attempt.","Mallika Tripathi","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"337","People rarely succeed unless they have fun in what they are doing.","Dale Carnegie","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"338","We must be willing to let go of the life we planned so as to have the life that is waiting for us.","Joseph Campbell","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"339","Success is liking yourself, liking what you do, and liking how you do it.","Maya Angelou","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"340","Coming together is a beginning, keeping together is progress, working together is success.","Henry Ford","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"341","Don’t aim for success if you want it, just do what you love and believe in and it will come naturally.","David Frost","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"342","The size of your success is measured by the strength of your desire, the size of your dream, and how you handle disappointment along the way.","Robert Kiyosaki","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"343","The question isn’t who is going to let me, it’s who is going to stop me.","Ayn Rand","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"344","Success is a state of mind. If you want success, start thinking of yourself as a success.","Joyce Brothers","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"345","The elevator to success is out of order. You’ll have to use the stairs, one step at a time.","Joe Girard","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"346","Be a positive energy trampoline – absorb what you need and rebound more back.","Dave Carolan","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"347","People say nothing is impossible, but I do nothing every day.","Winnie the Pooh","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"348","Life is like a sewer… what you get out of it depends on what you put into it.","Tom Lehrer","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"349","I always wanted to be somebody, but now I realise I should have been more specific.","Lily Tomlin","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"350","If you think you’re too small to make a difference, try sleeping with a mosquito.","Dalai Lama","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"351","If at first you don’t succeed, then skydiving isn’t for you.","Steven Wright","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"352","I have not failed. I’ve just found 10,000 ways that won’t work.","Thomas A. Edison","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"353","A witty woman is a treasure; a witty beauty is a power.","George Meredith","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"354","When a woman becomes her own best friend life is easier.","Diane Von Furstenberg","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"355","One secret of success in life is for a man to be ready for his opportunity when it comes.","Benjamin Disraeli","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"356","A successful man is one who can lay a firm foundation with the bricks others have thrown at him.","David Brinkley","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"357","The successful man will profit from his mistakes and try again in a different way","Dale Carnegie","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"358","Talent wins games, but teamwork and intelligence win championships.","Michael Jordan","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"359","Individual commitment to a group effort—that is what makes a teamwork, a company work, a society work, a civilization work.","Vince Lombardi","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"360","Teamwork is the ability to work together toward a common vision. The ability to direct individual accomplishments toward organizational objectives. It is the fuel that allows common people to attain uncommon results.","Andrew Carnegie","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"361","Coming together is a beginning. Keeping together is progress. Working together is success.","Henry Ford","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"362","Alone we can do so little, together we can do so much.","Helen Keller","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"363","Remember, teamwork begins by building trust. And the only way to do that is to overcome our need for invulnerability.","Patrick Lencioni","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"364","You can get everything in life you want if you will just help enough other people get what they want.","Zig Ziglar","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"365","Inspiration does exist, but it must find you working.","Pablo Picasso","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"366","Don’t settle for average. Bring your best to the moment. Then, whether it fails or succeeds, at least you know you gave all you had.","Angela Bassett","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"367","Don’t bunt. Aim out of the ballpark. Aim for the company of immortals.","David Ogilvy","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"368","Never give up on a dream just because of the time it will take to accomplish it. The time will pass anyway.","Earl Nightingale","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"369","The big secret in life is that there is no secret. Whatever your goal, you can get there if you’re willing to work.","Oprah Winfrey","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
"370","Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do. If you haven’t found it yet, keep looking. Don’t settle. As with all matters of the heart, you’ll know when you find it.","Steve Jobs","1","2024-09-16 20:44:03","2024-09-16 20:44:03",NULL
